Name,Date,Open,High,Low,Close,Volume,Market_Cap,Month_Year,Spread
litecoin,2017-05-28,24.01,26.07,22.11,24.22,377039008.0,1242756137.0,2017-05,3.96
litecoin,2017-05-29,24.32,25.69,23.28,25.21,219796000.0,1293996451.0,2017-05,2.41
litecoin,2017-05-30,25.32,26.13,24.03,24.14,216944000.0,1239464943.0,2017-05,2.1
litecoin,2017-05-31,24.29,25.57,23.18,25.3,298675008.0,1299159067.0,2017-05,2.39
litecoin,2017-06-01,25.34,29.62,25.3,28.8,420472992.0,1479645992.0,2017-06,4.32
litecoin,2017-06-02,28.9,29.89,27.74,28.94,332251008.0,1487366316.0,2017-06,2.15
litecoin,2017-06-03,29.04,29.17,26.63,27.66,290556000.0,1421817787.0,2017-06,2.54
litecoin,2017-06-04,27.65,27.94,26.95,27.94,204435008.0,1436512587.0,2017-06,0.99
litecoin,2017-06-05,28.09,30.99,28.09,30.84,366900992.0,1586278857.0,2017-06,2.9
litecoin,2017-06-06,30.84,31.33,29.26,30.55,321099008.0,1571642192.0,2017-06,2.07
litecoin,2017-06-07,30.57,30.68,28.37,28.39,264596992.0,1461052337.0,2017-06,2.31
litecoin,2017-06-08,28.38,30.34,27.88,30.21,229004992.0,1554899463.0,2017-06,2.46
litecoin,2017-06-09,30.19,30.59,29.62,29.68,176840992.0,1527922168.0,2017-06,0.97
litecoin,2017-06-10,29.68,30.59,29.66,30.44,202679008.0,1567381713.0,2017-06,0.93
litecoin,2017-06-11,30.5,33.56,30.16,33.22,406217984.0,1710731870.0,2017-06,3.4
litecoin,2017-06-12,33.23,33.23,27.8,29.5,372663008.0,1520019062.0,2017-06,5.43
litecoin,2017-06-13,29.49,30.64,29.33,30.64,150455008.0,1579263281.0,2017-06,1.31
litecoin,2017-06-14,30.74,32.06,29.32,30.22,278323008.0,1558146224.0,2017-06,2.74
litecoin,2017-06-15,30.22,30.37,27.31,30.22,314502016.0,1558335943.0,2017-06,3.06
litecoin,2017-06-16,30.28,35.7,29.55,35.7,515972992.0,1841437408.0,2017-06,6.15
litecoin,2017-06-17,36.18,49.3,36.18,47.65,1730780032.0,2458295326.0,2017-06,13.12
litecoin,2017-06-18,47.44,47.44,42.43,46.04,1016220032.0,2376272925.0,2017-06,5.01
litecoin,2017-06-19,46.16,53.55,44.99,50.32,1342360064.0,2598038245.0,2017-06,8.56
litecoin,2017-06-20,50.41,51.47,45.75,47.22,612934976.0,2438536182.0,2017-06,5.72
litecoin,2017-06-21,47.3,49.73,44.22,47.79,640054016.0,2468646452.0,2017-06,5.51
litecoin,2017-06-22,47.72,48.85,45.87,47.71,445323008.0,2465480962.0,2017-06,2.98
litecoin,2017-06-23,47.75,48.42,47.27,47.34,284270016.0,2446591286.0,2017-06,1.15
litecoin,2017-06-24,47.25,47.44,44.01,44.49,321214016.0,2300237511.0,2017-06,3.43
litecoin,2017-06-25,44.49,46.22,43.05,43.92,354372000.0,2271527610.0,2017-06,3.17
litecoin,2017-06-26,44.04,44.35,37.55,41.13,538072000.0,2127619780.0,2017-06,6.8
litecoin,2017-06-27,41.13,41.39,36.2,40.54,565265024.0,2097663118.0,2017-06,5.19
litecoin,2017-06-28,40.82,43.61,39.18,42.85,353444000.0,2217715824.0,2017-06,4.43
litecoin,2017-06-29,42.83,42.83,40.35,41.07,300131008.0,2126019668.0,2017-06,2.48
litecoin,2017-06-30,41.04,41.75,40.17,40.35,251184000.0,2089790095.0,2017-06,1.58
litecoin,2017-07-01,40.4,40.58,38.47,38.99,225507008.0,2019589047.0,2017-07,2.11
litecoin,2017-07-02,38.95,43.27,37.8,41.57,315630016.0,2153776659.0,2017-07,5.47
litecoin,2017-07-03,41.48,48.4,40.97,46.43,729937984.0,2406133732.0,2017-07,7.43
litecoin,2017-07-04,46.56,55.42,46.56,55.33,1101750016.0,2868712774.0,2017-07,8.86
litecoin,2017-07-05,55.27,56.03,50.6,53.19,790609024.0,2758632586.0,2017-07,5.43
litecoin,2017-07-06,53.2,53.2,50.12,51.13,461148992.0,2652393637.0,2017-07,3.08
litecoin,2017-07-07,51.1,51.14,45.63,46.58,553712000.0,2416847285.0,2017-07,5.51
litecoin,2017-07-08,46.64,52.75,44.67,52.14,604987008.0,2706260958.0,2017-07,8.08
litecoin,2017-07-09,52.36,53.31,49.53,49.58,409244000.0,2574185219.0,2017-07,3.78
litecoin,2017-07-10,49.91,50.53,44.74,46.58,373252992.0,2418908416.0,2017-07,5.79
litecoin,2017-07-11,46.27,47.39,43.65,45.33,400044992.0,2354858332.0,2017-07,3.74
litecoin,2017-07-12,45.26,49.07,44.07,48.75,369964000.0,2533260184.0,2017-07,5.0
litecoin,2017-07-13,48.72,49.05,45.39,46.33,229104992.0,2408038312.0,2017-07,3.66
litecoin,2017-07-14,46.36,46.48,40.8,42.8,320419008.0,2225420765.0,2017-07,5.68
litecoin,2017-07-15,42.81,42.81,37.78,38.92,327332000.0,2024299012.0,2017-07,5.03
litecoin,2017-07-16,38.92,41.97,36.38,40.91,393366016.0,2128387551.0,2017-07,5.59
litecoin,2017-07-17,41.19,43.07,40.17,42.67,355036000.0,2220519768.0,2017-07,2.9
litecoin,2017-07-18,42.62,45.33,41.47,44.3,380816000.0,2306211599.0,2017-07,3.86
litecoin,2017-07-19,44.35,44.42,40.56,40.86,246376992.0,2127931181.0,2017-07,3.86
litecoin,2017-07-20,40.96,45.45,40.96,45.02,354801984.0,2344827631.0,2017-07,4.49
litecoin,2017-07-21,45.07,47.45,44.52,45.76,286020000.0,2384504334.0,2017-07,2.93
litecoin,2017-07-22,45.77,46.8,45.45,46.56,132333000.0,2426674809.0,2017-07,1.35
litecoin,2017-07-23,46.63,46.64,42.94,44.06,219256992.0,2296964811.0,2017-07,3.7
litecoin,2017-07-24,44.16,44.81,43.29,44.41,158532000.0,2315840404.0,2017-07,1.52
litecoin,2017-07-25,44.48,44.79,41.07,42.24,206307008.0,2203568415.0,2017-07,3.72
litecoin,2017-07-26,42.29,42.7,40.63,42.23,121389000.0,2203577730.0,2017-07,2.07
litecoin,2017-07-27,42.35,42.62,41.39,42.14,81714000.0,2199530365.0,2017-07,1.23
litecoin,2017-07-28,42.22,42.47,35.94,40.61,137556000.0,2120556595.0,2017-07,6.53
litecoin,2017-07-29,40.56,41.34,38.74,41.12,109945000.0,2147368302.0,2017-07,2.6
litecoin,2017-07-30,41.18,41.82,40.06,40.42,75746704.0,2111806255.0,2017-07,1.76
litecoin,2017-07-31,40.34,44.03,38.95,43.02,240820992.0,2248288103.0,2017-07,5.08
litecoin,2017-08-01,43.02,43.77,41.08,43.04,203656000.0,2249631448.0,2017-08,2.69
litecoin,2017-08-02,43.07,43.21,42.07,42.13,103557000.0,2203009838.0,2017-08,1.14
litecoin,2017-08-03,42.19,43.17,42.13,42.86,95497600.0,2241762848.0,2017-08,1.04
litecoin,2017-08-04,42.89,43.71,42.82,43.45,114810000.0,2273186518.0,2017-08,0.89
litecoin,2017-08-05,43.49,46.92,43.48,46.86,248320000.0,2452225533.0,2017-08,3.44
litecoin,2017-08-06,46.85,47.3,45.1,45.1,147891008.0,2360943929.0,2017-08,2.2
litecoin,2017-08-07,45.17,46.48,45.12,45.8,106560000.0,2397858442.0,2017-08,1.36
litecoin,2017-08-08,45.9,49.37,45.79,48.63,205564992.0,2547114358.0,2017-08,3.58
litecoin,2017-08-09,48.59,50.23,47.16,48.01,253103008.0,2515337793.0,2017-08,3.07
litecoin,2017-08-10,48.05,48.51,46.5,46.5,121661000.0,2436800274.0,2017-08,2.01
litecoin,2017-08-11,46.4,47.33,46.4,47.1,137644000.0,2468915571.0,2017-08,0.93
litecoin,2017-08-12,47.05,47.62,46.29,46.43,142064992.0,2434695721.0,2017-08,1.33
litecoin,2017-08-13,46.57,48.07,44.33,45.81,242564992.0,2402845047.0,2017-08,3.74
litecoin,2017-08-14,45.83,46.51,45.43,45.8,114402000.0,2403048692.0,2017-08,1.08
litecoin,2017-08-15,45.81,45.84,42.29,43.31,206080992.0,2272230662.0,2017-08,3.55
litecoin,2017-08-16,43.37,45.06,42.57,44.15,120765000.0,2316550874.0,2017-08,2.49
litecoin,2017-08-17,44.18,44.83,43.78,43.91,104020000.0,2305686993.0,2017-08,1.05
litecoin,2017-08-18,43.9,47.86,43.59,47.28,293350016.0,2483120186.0,2017-08,4.27
litecoin,2017-08-19,47.05,47.08,43.78,45.48,155404000.0,2389136366.0,2017-08,3.3
litecoin,2017-08-20,45.38,47.55,44.75,46.23,138850000.0,2429290296.0,2017-08,2.8
litecoin,2017-08-21,46.19,48.75,45.62,47.94,207172000.0,2519583624.0,2017-08,3.13
litecoin,2017-08-22,47.9,47.9,45.48,46.73,163104000.0,2456801454.0,2017-08,2.42
litecoin,2017-08-23,46.71,54.78,46.48,53.25,447188000.0,2800477716.0,2017-08,8.3
litecoin,2017-08-24,52.82,53.28,50.19,50.19,391342016.0,2640188253.0,2017-08,3.09
litecoin,2017-08-25,50.17,52.13,49.84,51.18,157619008.0,2693138536.0,2017-08,2.29
litecoin,2017-08-26,51.17,52.26,50.45,51.75,126024000.0,2724082507.0,2017-08,1.81
litecoin,2017-08-27,51.8,64.44,51.64,61.16,890545984.0,3220428680.0,2017-08,12.8
litecoin,2017-08-28,61.36,64.92,59.87,62.36,556636992.0,3284548362.0,2017-08,5.05
litecoin,2017-08-29,62.39,63.29,61.26,63.17,294799008.0,3328402346.0,2017-08,2.03
litecoin,2017-08-30,63.16,64.21,60.9,64.17,240308992.0,3382337004.0,2017-08,3.31
litecoin,2017-08-31,64.16,72.28,64.04,71.06,633147008.0,3746359355.0,2017-08,8.24
litecoin,2017-09-01,70.86,87.41,70.01,86.04,1551740032.0,4537751620.0,2017-09,17.4
litecoin,2017-09-02,85.83,92.07,72.23,79.02,1363990016.0,4168935431.0,2017-09,19.84
litecoin,2017-09-03,78.98,82.83,73.61,76.84,675462016.0,4054990308.0,2017-09,9.22
litecoin,2017-09-04,76.73,76.73,61.24,65.21,922041024.0,3441750071.0,2017-09,15.49
litecoin,2017-09-05,65.25,72.44,59.05,71.29,1016089984.0,3764198423.0,2017-09,13.39
litecoin,2017-09-06,71.78,80.64,71.51,80.11,830718016.0,4231165242.0,2017-09,9.13
litecoin,2017-09-07,79.88,81.06,75.59,78.48,526828992.0,4146294754.0,2017-09,5.47
litecoin,2017-09-08,78.45,80.13,63.83,67.79,930673024.0,3582709924.0,2017-09,16.3
litecoin,2017-09-09,67.21,69.55,64.01,66.01,467895008.0,3489300921.0,2017-09,5.54
litecoin,2017-09-10,65.8,65.95,57.06,61.61,529848000.0,3257755734.0,2017-09,8.89
litecoin,2017-09-11,61.65,67.23,61.37,66.04,412076000.0,3492778154.0,2017-09,5.86
litecoin,2017-09-12,66.24,70.25,63.86,64.23,481217984.0,3398168751.0,2017-09,6.39
litecoin,2017-09-13,64.32,64.6,58.93,61.73,501521984.0,3266612281.0,2017-09,5.67
litecoin,2017-09-14,61.64,62.43,41.25,41.58,749713984.0,2201222135.0,2017-09,21.18
litecoin,2017-09-15,41.69,50.65,32.03,48.21,1554339968.0,2552770743.0,2017-09,18.62
litecoin,2017-09-16,48.13,52.83,46.46,48.26,562278016.0,2555926415.0,2017-09,6.37
litecoin,2017-09-17,48.23,49.88,45.12,48.49,245262000.0,2568944479.0,2017-09,4.76
litecoin,2017-09-18,48.53,55.61,48.53,55.53,408675008.0,2942496799.0,2017-09,7.08
litecoin,2017-09-19,55.68,55.88,51.05,52.84,286583008.0,2800667554.0,2017-09,4.83
litecoin,2017-09-20,52.74,53.83,51.25,51.73,160252000.0,2743090712.0,2017-09,2.58
litecoin,2017-09-21,51.66,52.31,45.67,46.61,229363008.0,2471892746.0,2017-09,6.64
litecoin,2017-09-22,46.65,49.09,45.19,48.09,218134000.0,2551351872.0,2017-09,3.9
litecoin,2017-09-23,48.16,49.79,46.69,49.27,142072992.0,2614760414.0,2017-09,3.1
litecoin,2017-09-24,49.25,49.27,47.52,47.62,82147104.0,2527746379.0,2017-09,1.75
litecoin,2017-09-25,47.62,52.44,47.57,51.58,208640992.0,2738822452.0,2017-09,4.87
litecoin,2017-09-26,51.69,53.7,51.08,51.55,173663008.0,2737818455.0,2017-09,2.62
litecoin,2017-09-27,51.58,56.54,51.58,56.28,220363008.0,2990132970.0,2017-09,4.96
litecoin,2017-09-28,56.21,56.67,53.41,54.09,202008992.0,2874185280.0,2017-09,3.26
litecoin,2017-09-29,54.11,54.16,50.42,52.62,186560000.0,2797277252.0,2017-09,3.74
litecoin,2017-09-30,52.63,55.23,52.62,55.14,131446000.0,2932074835.0,2017-09,2.61
litecoin,2017-10-01,55.14,55.16,53.63,54.54,100183000.0,2901076714.0,2017-10,1.53
litecoin,2017-10-02,54.55,54.78,53.26,53.38,95474600.0,2839774397.0,2017-10,1.52
litecoin,2017-10-03,53.39,53.59,51.59,52.35,88516096.0,2785938781.0,2017-10,2.0
litecoin,2017-10-04,52.28,53.05,50.83,51.4,77473400.0,2736160242.0,2017-10,2.22
litecoin,2017-10-05,51.4,51.87,50.44,51.67,69594400.0,2751241080.0,2017-10,1.43
litecoin,2017-10-06,51.64,52.6,51.53,52.12,59355900.0,2775993787.0,2017-10,1.07
litecoin,2017-10-07,52.14,52.75,51.64,52.58,51786200.0,2801457684.0,2017-10,1.11
litecoin,2017-10-08,52.49,54.51,52.26,53.14,100841000.0,2832001431.0,2017-10,2.25
litecoin,2017-10-09,53.08,53.39,48.47,50.16,152366000.0,2673983611.0,2017-10,4.92
litecoin,2017-10-10,50.15,51.67,49.86,50.72,90415504.0,2704130908.0,2017-10,1.81
litecoin,2017-10-11,50.75,51.14,50.32,50.89,57390100.0,2713909626.0,2017-10,0.82
litecoin,2017-10-12,50.89,60.11,50.87,60.11,341368992.0,3206464408.0,2017-10,9.24
litecoin,2017-10-13,60.55,60.96,55.84,59.43,357124000.0,3171116142.0,2017-10,5.12
litecoin,2017-10-14,59.41,66.19,58.6,63.95,313105984.0,3413379168.0,2017-10,7.59
litecoin,2017-10-15,64.13,70.09,62.55,65.47,453940000.0,3495462090.0,2017-10,7.54
litecoin,2017-10-16,65.72,66.34,62.69,64.62,200428000.0,3451297832.0,2017-10,3.65
litecoin,2017-10-17,64.67,64.7,58.85,59.48,205363008.0,3177462298.0,2017-10,5.85
litecoin,2017-10-18,59.59,61.75,53.79,60.73,283868992.0,3245232732.0,2017-10,7.96
litecoin,2017-10-19,60.82,61.29,58.71,59.74,160943008.0,3193124743.0,2017-10,2.58
litecoin,2017-10-20,59.81,61.88,58.56,60.33,150542000.0,3225577482.0,2017-10,3.32
litecoin,2017-10-21,60.3,60.52,56.83,58.2,139503008.0,3112605047.0,2017-10,3.69
litecoin,2017-10-22,58.27,58.65,56.44,56.81,96781400.0,3038822573.0,2017-10,2.21
litecoin,2017-10-23,56.77,56.77,52.87,54.92,177315008.0,2938685570.0,2017-10,3.9
litecoin,2017-10-24,54.96,59.1,53.29,55.96,199788992.0,2995287986.0,2017-10,5.81
litecoin,2017-10-25,55.95,56.58,54.09,56.49,114510000.0,3024524457.0,2017-10,2.49
litecoin,2017-10-26,56.47,57.15,55.28,55.74,81104704.0,2984809327.0,2017-10,1.87
litecoin,2017-10-27,55.67,56.25,55.15,55.33,78923104.0,2963913613.0,2017-10,1.1
litecoin,2017-10-28,55.38,56.13,54.57,54.69,71063200.0,2930569300.0,2017-10,1.56
litecoin,2017-10-29,54.67,57.75,54.49,57.11,138340000.0,3060676463.0,2017-10,3.26
litecoin,2017-10-30,56.84,58.55,56.24,56.39,129287000.0,3023193804.0,2017-10,2.31
litecoin,2017-10-31,56.37,56.79,55.72,55.75,99381104.0,2989858627.0,2017-10,1.07
litecoin,2017-11-01,55.74,55.74,53.18,53.18,112759000.0,2852614515.0,2017-11,2.56
litecoin,2017-11-02,53.56,55.28,50.85,54.74,221076992.0,2936796129.0,2017-11,4.43
litecoin,2017-11-03,54.58,56.29,54.28,56.18,150030000.0,3015087608.0,2017-11,2.01
litecoin,2017-11-04,56.22,56.37,54.94,55.04,83633104.0,2954562413.0,2017-11,1.43
litecoin,2017-11-05,55.03,55.48,54.63,54.75,84302000.0,2939687734.0,2017-11,0.85
litecoin,2017-11-06,54.76,56.17,53.95,55.17,133918000.0,2963390868.0,2017-11,2.22
litecoin,2017-11-07,54.99,63.81,54.99,61.3,402670016.0,3293059021.0,2017-11,8.82
litecoin,2017-11-08,61.11,64.07,60.79,62.57,349454016.0,3362586560.0,2017-11,3.28
litecoin,2017-11-09,62.49,66.84,61.73,64.27,279652992.0,3454692871.0,2017-11,5.11
litecoin,2017-11-10,64.44,65.9,56.91,59.26,291596000.0,3186381939.0,2017-11,8.99
litecoin,2017-11-11,59.35,63.71,59.24,62.3,272494016.0,3350986565.0,2017-11,4.47
litecoin,2017-11-12,62.31,62.31,57.41,59.01,322820000.0,3174662071.0,2017-11,4.9
litecoin,2017-11-13,59.18,62.76,58.85,61.4,237478000.0,3304148265.0,2017-11,3.91
litecoin,2017-11-14,61.64,63.81,60.87,62.68,174111008.0,3374059000.0,2017-11,2.94
litecoin,2017-11-15,62.78,65.52,62.71,63.82,194636000.0,3436473712.0,2017-11,2.81
litecoin,2017-11-16,63.81,72.48,62.94,71.06,418128992.0,3827031146.0,2017-11,9.54
litecoin,2017-11-17,70.45,71.12,65.78,67.57,350504992.0,3639939202.0,2017-11,5.34
litecoin,2017-11-18,67.41,69.77,65.71,69.64,174063008.0,3752808798.0,2017-11,4.06
litecoin,2017-11-19,69.51,72.98,68.6,71.59,243056992.0,3858885781.0,2017-11,4.38
litecoin,2017-11-20,71.41,72.92,70.79,72.25,188976000.0,3895876984.0,2017-11,2.13
litecoin,2017-11-21,72.2,72.53,68.11,70.03,231664992.0,3776954172.0,2017-11,4.42
litecoin,2017-11-22,70.18,71.95,70.18,71.89,157890000.0,3878507510.0,2017-11,1.77
litecoin,2017-11-23,71.98,76.4,70.9,73.22,315247008.0,3951301844.0,2017-11,5.5
litecoin,2017-11-24,73.14,77.97,72.81,77.97,287392000.0,4208440987.0,2017-11,5.16
litecoin,2017-11-25,77.91,89.37,77.52,88.82,487896992.0,4795225155.0,2017-11,11.85
litecoin,2017-11-26,88.94,88.94,84.02,85.93,357456992.0,4640580647.0,2017-11,4.92
litecoin,2017-11-27,85.89,93.29,85.89,91.6,429591008.0,4948735851.0,2017-11,7.4
litecoin,2017-11-28,91.72,96.03,90.34,96.03,388931008.0,5189729757.0,2017-11,5.69
litecoin,2017-11-29,96.01,104.61,81.77,85.57,786819968.0,4625810651.0,2017-11,22.84
litecoin,2017-11-30,86.25,93.54,78.08,88.33,481948000.0,4776295620.0,2017-11,15.46
litecoin,2017-12-01,88.0,100.41,83.74,99.0,561342976.0,5354697600.0,2017-12,16.67
litecoin,2017-12-02,98.94,103.79,98.32,100.28,402553984.0,5425172171.0,2017-12,5.47
litecoin,2017-12-03,100.19,106.39,98.1,101.26,364022016.0,5479554408.0,2017-12,8.29
litecoin,2017-12-04,101.4,104.24,96.53,104.24,331151008.0,5642170447.0,2017-12,7.71
litecoin,2017-12-05,104.28,104.3,101.84,102.4,328726016.0,5544450235.0,2017-12,2.46
litecoin,2017-12-06,102.48,104.82,97.31,100.35,547512000.0,5435639653.0,2017-12,7.51
litecoin,2017-12-07,99.98,101.34,92.27,98.29,645691008.0,5325979410.0,2017-12,9.07
litecoin,2017-12-08,98.33,133.07,95.4,124.85,1515559936.0,6767649865.0,2017-12,37.67
litecoin,2017-12-09,127.48,171.55,126.59,155.24,2436539904.0,8417983192.0,2017-12,44.96
litecoin,2017-12-10,155.63,155.63,130.16,148.66,1087340032.0,8063839922.0,2017-12,25.47
litecoin,2017-12-11,148.26,225.29,147.34,214.2,2913979904.0,11622977831.0,2017-12,77.95
litecoin,2017-12-12,212.46,341.72,209.68,316.16,6961679872.0,17159753614.0,2017-12,132.04
litecoin,2017-12-13,315.36,341.8,287.48,302.6,3409789952.0,16428650865.0,2017-12,54.32
litecoin,2017-12-14,301.2,311.32,265.66,279.33,2114880000.0,15169467973.0,2017-12,45.66
litecoin,2017-12-15,280.97,316.41,251.22,299.78,2599940096.0,16284702205.0,2017-12,65.19
litecoin,2017-12-16,299.34,309.9,290.13,298.97,1291379968.0,16245954060.0,2017-12,19.77
litecoin,2017-12-17,301.78,332.59,301.78,318.72,1703580032.0,17323822452.0,2017-12,30.81
litecoin,2017-12-18,318.95,360.93,302.0,358.34,1966599936.0,19482623741.0,2017-12,58.93
litecoin,2017-12-19,359.13,375.29,335.67,350.25,2150479872.0,19047802998.0,2017-12,39.62
litecoin,2017-12-20,349.6,349.6,308.63,314.62,2104060032.0,17114472564.0,2017-12,40.97
litecoin,2017-12-21,314.66,339.74,299.53,317.46,1555939968.0,17273490963.0,2017-12,40.21
litecoin,2017-12-22,319.26,320.3,187.48,264.93,2938040064.0,14419250802.0,2017-12,132.82
litecoin,2017-12-23,269.27,312.67,261.64,288.27,1352579968.0,15693563723.0,2017-12,51.03
litecoin,2017-12-24,291.01,291.01,251.04,275.98,1122909952.0,15028955417.0,2017-12,39.97
litecoin,2017-12-25,277.49,286.79,269.57,273.39,804377024.0,14891746902.0,2017-12,17.22
litecoin,2017-12-26,273.11,289.51,272.26,286.5,842993024.0,15610545231.0,2017-12,17.25
litecoin,2017-12-27,286.59,290.94,264.42,272.17,777137984.0,14833811828.0,2017-12,26.52
litecoin,2017-12-28,272.13,273.18,231.38,249.93,2593240064.0,13625185918.0,2017-12,41.8
litecoin,2017-12-29,250.35,258.04,238.33,245.5,1392210048.0,13387459289.0,2017-12,19.71
litecoin,2017-12-30,245.09,245.43,208.2,218.96,943667008.0,11943513791.0,2017-12,37.23
litecoin,2017-12-31,216.98,237.79,213.81,232.1,771041984.0,12663194467.0,2017-12,23.98
litecoin,2018-01-01,231.67,236.63,222.2,229.03,633142016.0,12499214454.0,2018-01,14.43
litecoin,2018-01-02,228.99,263.63,228.99,255.68,1237949952.0,13957197179.0,2018-01,34.64
litecoin,2018-01-03,255.7,260.74,243.13,245.37,3215280128.0,13397610073.0,2018-01,17.61
litecoin,2018-01-04,245.48,245.48,227.01,241.37,3481550080.0,13183094320.0,2018-01,18.47
litecoin,2018-01-05,241.03,256.15,237.88,249.27,1710599936.0,13618156609.0,2018-01,18.27
litecoin,2018-01-06,249.77,323.11,249.41,296.45,2264740096.0,16200057346.0,2018-01,73.7
litecoin,2018-01-07,296.05,305.53,281.93,288.45,1055400000.0,15766532096.0,2018-01,23.6
litecoin,2018-01-08,287.73,289.07,237.66,255.76,1182080000.0,13983422101.0,2018-01,51.41
litecoin,2018-01-09,254.61,258.5,240.18,247.04,940825024.0,13509671202.0,2018-01,18.32
litecoin,2018-01-10,248.07,251.05,233.86,250.52,1009910016.0,13703530794.0,2018-01,17.19
litecoin,2018-01-11,251.52,255.05,223.0,229.37,1079389952.0,12549854307.0,2018-01,32.05
litecoin,2018-01-12,229.79,243.59,224.82,236.86,691160000.0,12962893955.0,2018-01,18.77
litecoin,2018-01-13,236.88,263.2,236.88,259.19,961043008.0,14189082270.0,2018-01,26.32
litecoin,2018-01-14,260.58,270.85,234.27,238.68,886414976.0,13069624172.0,2018-01,36.58
litecoin,2018-01-15,237.29,245.0,232.77,232.77,601769984.0,12749749658.0,2018-01,12.23
litecoin,2018-01-16,232.82,232.82,152.29,188.33,1405069952.0,10318360404.0,2018-01,80.53
litecoin,2018-01-17,190.15,197.79,141.01,186.52,1422489984.0,10221726464.0,2018-01,56.78
litecoin,2018-01-18,186.95,207.02,176.83,192.84,936784000.0,10570969164.0,2018-01,30.19
litecoin,2018-01-19,191.19,202.07,186.94,192.96,560284032.0,10580777289.0,2018-01,15.13
litecoin,2018-01-20,194.38,214.59,194.38,211.02,540785984.0,11573785098.0,2018-01,20.21
litecoin,2018-01-21,211.24,211.24,184.64,190.42,463516000.0,10446773723.0,2018-01,26.6
litecoin,2018-01-22,191.79,195.25,166.88,180.01,494091008.0,9878115975.0,2018-01,28.37
litecoin,2018-01-23,180.28,186.31,165.73,177.81,441764992.0,9759876577.0,2018-01,20.58
litecoin,2018-01-24,178.43,186.28,173.72,179.99,375948992.0,9882205701.0,2018-01,12.56
litecoin,2018-01-25,181.56,185.42,176.35,180.27,363137984.0,9900458587.0,2018-01,9.07
litecoin,2018-01-26,179.82,182.89,167.08,176.73,375476992.0,9709025118.0,2018-01,15.81
litecoin,2018-01-27,176.66,183.15,174.88,180.89,291632992.0,9940021814.0,2018-01,8.27
litecoin,2018-01-28,181.42,194.68,181.42,193.87,363515008.0,10656038484.0,2018-01,13.26
litecoin,2018-01-29,193.75,194.39,179.23,181.66,303560992.0,9988197030.0,2018-01,15.16
litecoin,2018-01-30,181.45,181.52,163.03,165.28,433227008.0,9089747498.0,2018-01,18.49
litecoin,2018-01-31,165.3,167.07,157.65,163.35,363292992.0,8986099109.0,2018-01,9.42
litecoin,2018-02-01,163.68,165.81,131.55,142.3,539880000.0,7830131933.0,2018-02,34.26
litecoin,2018-02-02,142.56,142.56,105.35,131.38,815539968.0,7231180059.0,2018-02,37.21
litecoin,2018-02-03,131.4,165.55,121.17,160.25,687676032.0,8822761363.0,2018-02,44.38
litecoin,2018-02-04,160.38,173.8,139.69,148.02,1006080000.0,8151908186.0,2018-02,34.11
litecoin,2018-02-05,148.73,153.52,118.15,125.33,844678016.0,6903938802.0,2018-02,35.37
litecoin,2018-02-06,127.52,146.11,106.94,142.99,1148409984.0,7879137720.0,2018-02,39.17
litecoin,2018-02-07,142.48,157.9,131.52,138.2,817808000.0,7617284052.0,2018-02,26.38
litecoin,2018-02-08,138.34,151.08,138.34,149.47,869206976.0,8240405570.0,2018-02,12.74
litecoin,2018-02-09,149.73,163.98,142.59,163.95,722204992.0,9041364283.0,2018-02,21.39
litecoin,2018-02-10,163.49,169.33,149.14,155.59,576328000.0,8582616174.0,2018-02,20.19
litecoin,2018-02-11,155.39,155.73,142.61,148.99,495720000.0,8220569162.0,2018-02,13.12
litecoin,2018-02-12,150.1,163.35,150.1,161.57,535710016.0,8916808662.0,2018-02,13.25
litecoin,2018-02-13,161.77,162.37,153.51,159.55,483468000.0,8808187849.0,2018-02,8.86
litecoin,2018-02-14,159.58,218.23,159.58,213.36,2383340032.0,11781584374.0,2018-02,58.65
litecoin,2018-02-15,212.35,237.88,211.17,225.43,2087289984.0,12451226607.0,2018-02,26.71
litecoin,2018-02-16,225.5,236.09,212.33,230.12,1300089984.0,12714036456.0,2018-02,23.76
litecoin,2018-02-17,229.5,233.45,225.6,229.46,863401024.0,12681138421.0,2018-02,7.85
litecoin,2018-02-18,230.51,232.64,214.46,215.74,1011120000.0,11925650529.0,2018-02,18.18
litecoin,2018-02-19,215.41,226.97,215.38,223.06,767596992.0,12333459061.0,2018-02,11.59
litecoin,2018-02-20,223.09,253.9,222.51,232.85,1739670016.0,12878414402.0,2018-02,31.39
litecoin,2018-02-21,230.95,235.41,208.93,213.35,1195820032.0,11803114422.0,2018-02,26.48
litecoin,2018-02-22,212.84,222.77,191.81,195.31,974379008.0,10807770154.0,2018-02,30.96
litecoin,2018-02-23,194.19,216.13,184.07,209.31,1065680000.0,11585694405.0,2018-02,32.06
litecoin,2018-02-24,210.64,220.31,197.88,209.42,937312000.0,11594912515.0,2018-02,22.43
litecoin,2018-02-25,208.13,225.55,202.37,220.48,1028590016.0,12209956904.0,2018-02,23.18
litecoin,2018-02-26,222.14,234.42,218.74,220.96,1297080064.0,12240119979.0,2018-02,15.68
litecoin,2018-02-27,221.71,224.21,215.84,216.6,856454016.0,12001557417.0,2018-02,8.37
litecoin,2018-02-28,217.28,223.51,202.71,202.9,761321984.0,11245167904.0,2018-02,20.8
litecoin,2018-03-01,203.12,214.7,201.54,209.75,678542016.0,11628116966.0,2018-03,13.16
